org_code,name,rtt_type,count_wait_more_18_weeks,count_wait_more_52_weeks,perc_wait_more_18_weeks,perc_wait_more_52_weeks,count_total
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,136,23,0.28752642706131076,0.048625792811839326,473
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,606,91,0.184981684981685,0.027777777777777776,3276
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Incomplete Pathways,4624,651,0.2352582040193335,0.03312134316967693,19655
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Incomplete Pathways with DTA,2024,449,0.4929371651242085,0.10935216755966878,4106
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,5410
RNZ,SALISBURY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,72,13,0.17866004962779156,0.03225806451612903,403
RNZ,SALISBURY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,673,44,0.18268186753528773,0.011943539630836048,3684
RNZ,SALISBURY NHS FOUNDATION TRUST,Incomplete Pathways,5267,785,0.2896502419709635,0.0431698196216454,18184
RNZ,SALISBURY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,525,232,0.4268292682926829,0.1886178861788618,1230
RNZ,SALISBURY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3984
RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,17,11,0.3090909090909091,0.2,55
RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,Incomplete Pathways,126,48,0.39009287925696595,0.14860681114551083,323
RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,97
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,84,28,0.2781456953642384,0.09271523178807947,302
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,237,35,0.1592741935483871,0.023521505376344086,1488
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Incomplete Pathways,2097,507,0.30870013248932726,0.07463565435006625,6793
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1071,310,0.46444058976582825,0.1344319167389419,2306
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,1725
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,181,76,0.3011647254575707,0.1264559068219634,601
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1838,126,0.252576611240896,0.017314827538820944,7277
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,12226,1635,0.37547986855440557,0.0502134455329996,32561
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3194,1238,0.6588283828382838,0.2553630363036304,4848
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,8621
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,128,10,0.1871345029239766,0.014619883040935672,684
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1210,18,0.2863227638428774,0.004259346900141978,4226
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,9383,215,0.30039057497759,0.006883083621462415,31236
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1300,82,0.28402883985143107,0.01791566528293642,4577
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,6309
RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,6,0,0.2727272727272727,0,22
RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,Incomplete Pathways,64,0,0.3422459893048128,0,187
RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,42
RPA,MEDWAY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,32,0,0.16494845360824742,0,194
RPA,MEDWAY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,979,24,0.2619047619047619,0.006420545746388443,3738
RPA,MEDWAY NHS FOUNDATION TRUST,Incomplete Pathways,7379,345,0.35034659576488464,0.016380210806191245,21062
RPA,MEDWAY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1592,234,0.5514374783512297,0.08105299618981641,2887
RPA,MEDWAY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,4596
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,319,106,0.38666666666666666,0.12848484848484848,825
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,332,86,0.2847341337907376,0.07375643224699828,1166
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,2927,740,0.2892006718703685,0.0731153048117775,10121
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1417,478,0.5005298481102084,0.16884493111974566,2831
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,2322
RPG,OXLEAS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,3,0,0.009868421052631578,0,304
RPG,OXLEAS NHS FOUNDATION TRUST,Incomplete Pathways,5,0,0.012135922330097087,0,412
RPG,OXLEAS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,359
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,4,0,0.00954653937947494,0,419
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,8,2,0.007547169811320755,0.0018867924528301887,1060
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Incomplete Pathways,76,2,0.06301824212271974,0.001658374792703151,1206
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Incomplete Pathways with DTA,15,1,0.10638297872340426,0.0070921985815602835,141
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,1114
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,159,67,0.3581081081081081,0.15090090090090091,444
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,505,47,0.11846117757447806,0.011025099695050434,4263
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Incomplete Pathways,3110,816,0.20169920228289773,0.05292171995589857,15419
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1966,764,0.596842744383728,0.23193685488767457,3294
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,4552
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,174,54,0.27230046948356806,0.08450704225352113,639
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1545,144,0.22074582083154737,0.020574367766823833,6999
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,7140,769,0.21938853894607466,0.023628821631587034,32545
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2057,433,0.42508782806364953,0.08948129778879933,4839
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,8524
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,2,1,0.06451612903225806,0.03225806451612903,31
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,407,43,0.08661417322834646,0.009150883166631199,4699
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Incomplete Pathways,5279,914,0.30177785399874235,0.05224947121705825,17493
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Incomplete Pathways with DTA,91,13,0.22580645161290322,0.03225806451612903,403
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,5259
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,21,0,0.19811320754716982,0,106
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,572,8,0.13243806436675157,0.0018522806205140078,4319
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,3053,162,0.17575269126705428,0.00932588797420989,17371
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,859,131,0.3130466472303207,0.04774052478134111,2744
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,6020
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,Completed Pathways For Non-Admitted Patients,107,1,0.0376627947905667,3.5198873636043646e-4,2841
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,Incomplete Pathways,283,0,0.08462918660287082,0,3344
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,2986
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,69,17,0.21036585365853658,0.051829268292682924,328
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,302,23,0.11787665886026542,0.00897736143637783,2562
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Incomplete Pathways,2275,131,0.25613600540418824,0.014748930421076334,8882
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Incomplete Pathways with DTA,628,103,0.4352044352044352,0.07137907137907137,1443
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3433
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Completed Pathways For Admitted Patients,524,129,0.25047801147227533,0.061663479923518165,2092
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Completed Pathways For Non-Admitted Patients,1958,234,0.1671361502347418,0.01997439180537772,11715
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Incomplete Pathways,15481,3522,0.2740145494451033,0.062339593252739085,56497
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Incomplete Pathways with DTA,305,65,0.2526926263463132,0.053852526926263466,1207
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,New RTT Periods - All Patients,0,0,0,0,17120
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,6,0,0.17647058823529413,0,34
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,215,0,0.06497431248111211,0,3309
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Incomplete Pathways,537,0,0.14958217270194987,0,3590
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Incomplete Pathways with DTA,0,0,0,0,1
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,2124
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Completed Pathways For Admitted Patients,370,93,0.43478260869565216,0.10928319623971798,851
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Completed Pathways For Non-Admitted Patients,1270,47,0.22866402592725962,0.008462369463449766,5554
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Incomplete Pathways,10793,1816,0.3843113516593078,0.064663153396952,28084
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Incomplete Pathways with DTA,4341,1362,0.6060309926008656,0.19014379449951138,7163
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",New RTT Periods - All Patients,0,0,0,0,7227
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,66,4,0.2608695652173913,0.015810276679841896,253
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,271,6,0.42080745341614906,0.009316770186335404,644
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,2751,42,0.32130343377715487,0.004905395935529082,8562
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,981,29,0.452073732718894,0.013364055299539171,2170
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,1420
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,89,15,0.12043301759133965,0.02029769959404601,739
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1542,211,0.15710646968925115,0.021497707590422823,9815
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Incomplete Pathways,51225,10534,0.3781279988189267,0.07775891341256366,135470
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Incomplete Pathways with DTA,8100,3422,0.5396761942834299,0.2279965354120861,15009
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,25543
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,347,106,0.2375085557837098,0.07255304585900069,1461
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2418,578,0.2957074721780604,0.07068607068607069,8177
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,15772,2582,0.3784977201823854,0.06196304295656348,41670
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3784,1235,0.5488034807831762,0.1791153009427121,6895
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,9460
RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2,0,0.14285714285714285,0,14
RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,Incomplete Pathways,2,0,0.1,0,20
RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,11
RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,13,0,0.11607142857142858,0,112
RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,83,4,0.18568232662192394,0.008948545861297539,447
RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,Incomplete Pathways,1583,40,0.2537672330875281,0.006412311638345623,6238
RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,Incomplete Pathways with DTA,544,26,0.325748502994012,0.015568862275449102,1670
RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,1514
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,752,170,0.2673302523995734,0.06043370067543548,2813
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2198,434,0.19153014987800626,0.03781805507145347,11476
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,21744,4847,0.2995412654461297,0.06677136284112356,72591
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,7217,2237,0.5086692979983084,0.15766845221313786,14188
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,20691
RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,221,48,0.3640856672158155,0.07907742998352553,607
RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1900,191,0.3247863247863248,0.03264957264957265,5850
RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,16228,2234,0.30113752342778677,0.04145558462766056,53889
RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,5515,1430,0.45031436270106967,0.11676328896872704,12247
RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,12433
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,403,28,0.26938502673796794,0.01871657754010695,1496
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,586,17,0.17209985315712187,0.00499265785609398,3405
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Incomplete Pathways,3562,92,0.15865662999420962,0.004097813015010467,22451
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1258,59,0.3478020458943876,0.01631186065800387,3617
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,6749
RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,662,221,0.33434343434343433,0.11161616161616161,1980
RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2693,535,0.2702458605117913,0.05368790767686904,9965
RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Incomplete Pathways,26337,6629,0.4371358860727979,0.11002672243522714,60249
RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Incomplete Pathways with DTA,10483,4739,0.6884029419490413,0.31120304701864987,15228
RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,12789
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,256,80,0.16182048040455121,0.05056890012642225,1582
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1379,248,0.14345157599084574,0.02579839800270467,9613
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,12653,4253,0.3087603709126403,0.10378233284529038,40980
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,4913,1878,0.4918410251276404,0.18800680748823706,9989
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,12433
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,103,8,0.2934472934472934,0.022792022792022793,351
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,804,40,0.1256446319737459,0.006250976715111736,6399
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,4476,360,0.17455055960691027,0.014038919003236752,25643
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1732,208,0.36976942783945344,0.0444064901793339,4684
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,7337
RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Completed Pathways For Admitted Patients,134,16,0.16855345911949685,0.02012578616352201,795
RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Completed Pathways For Non-Admitted Patients,1533,210,0.24294770206022187,0.03328050713153724,6310
RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Incomplete Pathways,7191,658,0.2861064693244211,0.026179676931646377,25134
RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Incomplete Pathways with DTA,1462,199,0.445460085313833,0.060633759902498474,3282
RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,8530
RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,274,73,0.1675840978593272,0.044648318042813454,1635
RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,938,140,0.15711892797319932,0.023450586264656615,5970
RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,11905,3421,0.368861347792409,0.10599535243996902,32275
RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,4813,2155,0.6097035723334178,0.2729921459336205,7894
RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,8462
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,365,134,0.4596977329974811,0.16876574307304787,794
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1280,198,0.2737382378100941,0.04234388366124893,4676
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Incomplete Pathways,9873,1862,0.4012599065230644,0.07567567567567568,24605
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2797,1061,0.6949068322981367,0.2636024844720497,4025
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,6029
RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,0,0,0,0,84
RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,Incomplete Pathways,1,0,0.0022222222222222222,0,450
RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,171
RV9,HUMBER TEACHING NHS FOUNDATION TRUST,Incomplete Pathways,26,0,0.6842105263157895,0,38
RV9,HUMBER TEACHING NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,8
RVJ,NORTH BRISTOL NHS TRUST,Completed Pathways For Admitted Patients,414,85,0.23337091319052988,0.047914317925591886,1774
RVJ,NORTH BRISTOL NHS TRUST,Completed Pathways For Non-Admitted Patients,668,64,0.12368079985187928,0.011849657470838734,5401
RVJ,NORTH BRISTOL NHS TRUST,Incomplete Pathways,8510,1843,0.2840264334824111,0.06151124758026834,29962
RVJ,NORTH BRISTOL NHS TRUST,Incomplete Pathways with DTA,4510,1543,0.49817739975698666,0.17044073787694686,9053
RVJ,NORTH BRISTOL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,9454
RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Completed Pathways For Admitted Patients,229,64,0.36995153473344106,0.10339256865912763,619
RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Completed Pathways For Non-Admitted Patients,1326,155,0.2768267223382046,0.032359081419624215,4790
RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Incomplete Pathways,7802,695,0.27603042632230673,0.024588713957190873,28265
RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Incomplete Pathways with DTA,2063,249,0.4086767036450079,0.04932646592709984,5048
RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,New RTT Periods - All Patients,0,0,0,0,6399
RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,265,108,0.24789522918615528,0.10102899906454631,1069
RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1442,101,0.18998682476943346,0.013306982872200264,7590
RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Incomplete Pathways,16930,3613,0.34977170836518395,0.07464413362808091,48403
RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,10042,3319,0.7228620788943276,0.2389144831557731,13892
RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,10759
RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,37,2,0.1008174386920981,0.005449591280653951,367
RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,297,9,0.12857142857142856,0.003896103896103896,2310
RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Incomplete Pathways,2064,184,0.1251591777333091,0.011157601115760111,16491
RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1045,174,0.4366903468449645,0.07271207689093188,2393
RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,5542
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,31,7,0.16062176165803108,0.03626943005181347,193
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,316,4,0.11403825333814507,0.001443522194153735,2771
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Incomplete Pathways,1422,91,0.1760118826587449,0.011263770268597598,8079
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Incomplete Pathways with DTA,694,88,0.3872767857142857,0.049107142857142856,1792
