org_code,name,rtt_type,count_wait_more_18_weeks,count_wait_more_52_weeks,perc_wait_more_18_weeks,perc_wait_more_52_weeks,count_total
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Incomplete Pathways with DTA,5846,1996,0.6077554839380392,0.20750597775236512,9619
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,12624
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Completed Pathways For Admitted Patients,638,292,0.36457142857142855,0.16685714285714287,1750
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Completed Pathways For Non-Admitted Patients,2515,452,0.30184829572731636,0.0542486797887662,8332
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Incomplete Pathways,23005,5070,0.45630355442716597,0.100563313233894,50416
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Incomplete Pathways with DTA,6809,2956,0.6336311185557417,0.2750790991997022,10746
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,12969
RKE,WHITTINGTON HEALTH NHS TRUST,Completed Pathways For Admitted Patients,63,19,0.24045801526717558,0.07251908396946564,262
RKE,WHITTINGTON HEALTH NHS TRUST,Completed Pathways For Non-Admitted Patients,639,59,0.1645211122554068,0.015190525231719876,3884
RKE,WHITTINGTON HEALTH NHS TRUST,Incomplete Pathways,4629,1324,0.3022329589971272,0.0864455471402455,15316
RKE,WHITTINGTON HEALTH NHS TRUST,Incomplete Pathways with DTA,1278,543,0.5952491849091756,0.2529110386585934,2147
RKE,WHITTINGTON HEALTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,5982
RKL,WEST LONDON NHS TRUST,Completed Pathways For Non-Admitted Patients,235,0,0.26795895096921324,0,877
RKL,WEST LONDON NHS TRUST,Incomplete Pathways,702,6,0.25686059275521406,0.0021953896816684962,2733
RKL,WEST LONDON NHS TRUST,New RTT Periods - All Patients,0,0,0,0,1217
RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,146,46,0.4591194968553459,0.14465408805031446,318
RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,967,108,0.37163720215219065,0.0415065334358186,2602
RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,6854,1568,0.4260847942310083,0.09747606614447346,16086
RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3429,1226,0.6317243920412675,0.22586588061901253,5428
RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3464
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Completed Pathways For Admitted Patients,591,112,0.4381022979985174,0.08302446256486286,1349
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Completed Pathways For Non-Admitted Patients,1516,227,0.22267920094007052,0.03334312573443008,6808
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Incomplete Pathways,14523,2409,0.32852263216232724,0.05449363223018979,44207
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Incomplete Pathways with DTA,1786,0,0.2403445027587135,0,7431
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,New RTT Periods - All Patients,0,0,0,0,13969
RLQ,WYE VALLEY NHS TRUST,Completed Pathways For Admitted Patients,314,72,0.37876960193003617,0.08685162846803378,829
RLQ,WYE VALLEY NHS TRUST,Completed Pathways For Non-Admitted Patients,553,109,0.2520510483135825,0.04968094804010939,2194
RLQ,WYE VALLEY NHS TRUST,Incomplete Pathways,8507,2473,0.46058473199783434,0.13389279913373037,18470
RLQ,WYE VALLEY NHS TRUST,Incomplete Pathways with DTA,3265,1482,0.6958653026427962,0.31585677749360613,4692
RLQ,WYE VALLEY NHS TRUST,New RTT Periods - All Patients,0,0,0,0,5152
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,139,116,0.3034934497816594,0.25327510917030566,458
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,607,74,0.2451534733441034,0.02988691437802908,2476
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Incomplete Pathways,4492,1290,0.3634304207119741,0.10436893203883495,12360
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Incomplete Pathways with DTA,1731,698,0.6471028037383177,0.26093457943925236,2675
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,3707
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,477,186,0.2998114393463231,0.1169076052796983,1591
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2196,607,0.21805183199285075,0.060272068314963755,10071
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,31697,11339,0.49830998758037387,0.1782609379175903,63609
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,12571,7181,0.7793552386856789,0.44519528828270305,16130
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,16504
RM3,SALFORD ROYAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,348,184,0.44558258642765686,0.235595390524968,781
RM3,SALFORD ROYAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2524,661,0.34556407447973714,0.09049835706462213,7304
RM3,SALFORD ROYAL NHS FOUNDATION TRUST,Incomplete Pathways,18977,4437,0.34051677731921765,0.07961600574197021,55730
RM3,SALFORD ROYAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,4604,2185,0.6723130841121495,0.319071261682243,6848
RM3,SALFORD ROYAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,14815
RMC,BOLTON NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,309,162,0.4164420485175202,0.2183288409703504,742
RMC,BOLTON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1443,336,0.2785714285714286,0.06486486486486487,5180
RMC,BOLTON NHS FOUNDATION TRUST,Incomplete Pathways,9709,3132,0.3783710054559626,0.1220576773187841,25660
RMC,BOLTON NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3553,2140,0.7682162162162162,0.4627027027027027,4625
RMC,BOLTON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,7766
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,100,20,0.09699321047526673,0.019398642095053348,1031
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,440,73,0.14864864864864866,0.024662162162162164,2960
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Incomplete Pathways,3635,1096,0.24165669458848557,0.07286265124318575,15042
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2815,1072,0.48677157184852154,0.18537091475012968,5783
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,6147
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,638,282,0.5141015310233682,0.22723609991941982,1241
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1170,188,0.23955773955773957,0.03849303849303849,4884
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,8647,1949,0.34686509687512534,0.0781820369850375,24929
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3828,1597,0.6643526553280111,0.2771607080874696,5762
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,8053
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,894,459,0.4936499171728327,0.2534511319712866,1811
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2503,528,0.2130756788967396,0.04494764620754235,11747
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,14580,3071,0.3486870426173052,0.07344430095183431,41814
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,4877,1493,0.6258983572895277,0.19160677618069816,7792
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,14948
RN7,DARTFORD AND GRAVESHAM NHS TRUST,Completed Pathways For Admitted Patients,268,108,0.42948717948717946,0.17307692307692307,624
RN7,DARTFORD AND GRAVESHAM NHS TRUST,Completed Pathways For Non-Admitted Patients,268,36,0.10715713714514194,0.014394242303078768,2501
RN7,DARTFORD AND GRAVESHAM NHS TRUST,Incomplete Pathways,5801,893,0.34492805327625164,0.05309787132833869,16818
RN7,DARTFORD AND GRAVESHAM NHS TRUST,Incomplete Pathways with DTA,3829,712,0.5784861761595407,0.10756911920229642,6619
RN7,DARTFORD AND GRAVESHAM NHS TRUST,New RTT Periods - All Patients,0,0,0,0,5843
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,389,181,0.24297314178638352,0.11305434103685197,1601
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,199,3,0.08182565789473684,0.0012335526315789473,2432
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Incomplete Pathways,4998,457,0.2260106719725061,0.02066564167495704,22114
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3523,415,0.48459422283356257,0.057083906464924346,7270
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,9414
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,559,249,0.5871848739495799,0.2615546218487395,952
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1387,280,0.2787939698492462,0.05628140703517588,4975
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Incomplete Pathways,11882,3101,0.4331595639969378,0.11304728227188218,27431
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Incomplete Pathways with DTA,4851,2058,0.6646115906288532,0.28195643238799833,7299
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,7211
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,252,59,0.5271966527196653,0.12343096234309624,478
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,952,69,0.25509110396570206,0.018488745980707395,3732
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,4696,89,0.27872744539411204,0.005282526115859449,16848
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1192,33,0.43329698291530355,0.011995637949836423,2751
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,5489
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,441,123,0.4053308823529412,0.1130514705882353,1088
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,671,107,0.1566658883959841,0.024982488909642775,4283
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Incomplete Pathways,5205,723,0.25309992706053974,0.035156819839533185,20565
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Incomplete Pathways with DTA,2387,546,0.5561509785647717,0.12721342031686858,4292
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,8602
RNZ,SALISBURY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,162,55,0.25878594249201275,0.0878594249201278,626
RNZ,SALISBURY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,838,157,0.20280735721200388,0.03799612778315586,4132
RNZ,SALISBURY NHS FOUNDATION TRUST,Incomplete Pathways,6765,1142,0.34545268855640093,0.05831588622785069,19583
RNZ,SALISBURY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1124,29,0.5213358070500927,0.013450834879406308,2156
RNZ,SALISBURY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,5655
RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,39,15,0.48148148148148145,0.18518518518518517,81
RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,Incomplete Pathways,61,21,0.25630252100840334,0.08823529411764706,238
RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,97
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,173,63,0.3405511811023622,0.12401574803149606,508
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,330,57,0.18221976808393153,0.03147432357813363,1811
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Incomplete Pathways,2018,564,0.29693937610359034,0.08298999411418481,6796
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1049,365,0.467885816235504,0.16280107047279216,2242
RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,2216
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,451,215,0.47126436781609193,0.22466039707419017,957
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2579,477,0.28494089050933596,0.052701358965860125,9051
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,11318,2399,0.3427827245744745,0.07265733842146709,33018
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3746,1839,0.663361076677882,0.3256596422879405,5647
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,12044
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,984,202,0.4117154811715481,0.08451882845188284,2390
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2240,278,0.37258815701929476,0.04624085163007319,6012
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,9998,419,0.30940149780280995,0.012966516061149966,32314
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1689,104,0.34831924108063517,0.021447721179624665,4849
RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,9939
RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,10,0,0.3448275862068966,0,29
RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,Incomplete Pathways,45,0,0.3333333333333333,0,135
RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,24
RPA,MEDWAY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,355,68,0.5290611028315947,0.10134128166915052,671
RPA,MEDWAY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1353,73,0.2827586206896552,0.015256008359456636,4785
RPA,MEDWAY NHS FOUNDATION TRUST,Incomplete Pathways,8745,683,0.3879597178474779,0.030300341599751562,22541
RPA,MEDWAY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1798,392,0.5868146214099217,0.1279373368146214,3064
RPA,MEDWAY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,6816
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,397,124,0.36725254394079554,0.1147086031452359,1081
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,366,114,0.2886435331230284,0.08990536277602523,1268
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,3276,903,0.29776404290129066,0.08207598618433012,11002
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1570,567,0.5960516324981018,0.2152619589977221,2634
RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3296
RPG,OXLEAS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2,0,0.0064516129032258064,0,310
RPG,OXLEAS NHS FOUNDATION TRUST,Incomplete Pathways,6,0,0.011673151750972763,0,514
RPG,OXLEAS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,525
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,15,0,0.030927835051546393,0,485
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,14,0,0.01032448377581121,0,1356
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Incomplete Pathways,76,4,0.05932864949258392,0.00312256049960968,1281
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Incomplete Pathways with DTA,27,3,0.14673913043478262,0.016304347826086956,184
RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,1614
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,193,77,0.3350694444444444,0.13368055555555555,576
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,505,59,0.11998099311000238,0.014017581373247802,4209
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Incomplete Pathways,3532,1127,0.2185373097388937,0.06973146887761415,16162
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2220,959,0.6009745533297238,0.2596101786681104,3694
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,5603
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,306,90,0.31384615384615383,0.09230769230769231,975
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1340,156,0.15990453460620524,0.018615751789976133,8380
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,8794,1054,0.24547789191603395,0.029421616793211255,35824
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2822,708,0.5254142617762055,0.13181902811394527,5371
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,12423
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,62,20,0.5585585585585585,0.18018018018018017,111
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,665,75,0.11834846058017441,0.013347570742124934,5619
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Incomplete Pathways,7472,1286,0.3761768111564215,0.06474349292654684,19863
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Incomplete Pathways with DTA,213,38,0.44936708860759494,0.08016877637130802,474
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,6936
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,153,34,0.3608490566037736,0.08018867924528301,424
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,710,74,0.13853658536585367,0.014439024390243903,5125
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,3791,317,0.19420111674606833,0.016238922186363403,19521
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1609,233,0.48420102317183267,0.07011736382786639,3323
RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,9608
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,Completed Pathways For Non-Admitted Patients,104,0,0.030197444831591175,0,3444
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,Incomplete Pathways,300,2,0.08019246190858059,5.346164127238706e-4,3741
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,3976
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,196,72,0.4100418410041841,0.1506276150627615,478
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,327,23,0.11860718171926006,0.008342401160681901,2757
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Incomplete Pathways,2157,166,0.23902925531914893,0.018395390070921985,9024
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Incomplete Pathways with DTA,749,137,0.42702394526795895,0.07810718358038768,1754
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,4189
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Completed Pathways For Admitted Patients,895,250,0.2952820851204223,0.08248102936324646,3031
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Completed Pathways For Non-Admitted Patients,2098,346,0.15222754317225368,0.02510520969380351,13782
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Incomplete Pathways,17086,4711,0.28343452440197736,0.07814936465279851,60282
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Incomplete Pathways with DTA,544,169,0.35672131147540986,0.11081967213114755,1525
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,New RTT Periods - All Patients,0,0,0,0,23503
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,2,0,0.08695652173913043,0,23
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,193,0,0.07233883058470765,0,2668
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Incomplete Pathways,652,0,0.13063514325786416,0,4991
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3,0,0.3,0,10
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3459
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Completed Pathways For Admitted Patients,447,134,0.4720168954593453,0.14149947201689547,947
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Completed Pathways For Non-Admitted Patients,1529,141,0.22551622418879055,0.02079646017699115,6780
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Incomplete Pathways,12095,3238,0.4102920723226704,0.10984090369415517,29479
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Incomplete Pathways with DTA,5296,2399,0.6732773963895246,0.30498347317569285,7866
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",New RTT Periods - All Patients,0,0,0,0,9725
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,253,59,0.5270833333333333,0.12291666666666666,480
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,588,44,0.5874125874125874,0.04395604395604396,1001
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,3904,142,0.4155401809473124,0.015114422565194251,9395
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1542,100,0.588325066768409,0.03815337657382678,2621
RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,2075
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,237,68,0.20555073720728534,0.05897658282740677,1153
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2519,503,0.1928937897235623,0.03851749751129489,13059
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Incomplete Pathways,72788,20919,0.45786679415242937,0.13158921067861007,158972
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Incomplete Pathways with DTA,9179,4454,0.5989950404594101,0.2906551814147742,15324
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,31896
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,588,200,0.3010752688172043,0.10240655401945725,1953
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2731,641,0.30210176991150445,0.0709070796460177,9040
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,15052,3580,0.3587909992372235,0.08533562166285279,41952
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,4558,1880,0.5986340950879958,0.24691358024691357,7614
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,12464
